"caso_id","intervencion_fecha_hora","victima_edad","victima_convive_agresor","victima_nacionalidad","victima_genero","victima_discapacidad","victima_vinculo_agresor","vs_violacion_via_vaginal","vs_violacion_via_anal","vs_violacion_via_oral","vs_tentativa_violacion","vs_tocamiento_sexual","vs_intento_tocamiento","vs_Intento_violación_tercera_persona","vs_grooming","vs_exhibicionismo","vs_amenazas_verbales_contenido_sexual","vs_explotacion_sexual","vs_explotacion_sexual_comercial","vs_explotacion_sexual_viajes_turismo","vs_sospecha_trata_personas_fines_sexuales","vs_existencia_facilitador_corrupcion_nnya","vs_obligacion_sacarse_fotos_pornograficas","vs_eyaculacion_partes_cuerpo","vs_acoso_sexual","vs_iniciacion_sexual_forzada_inducida","vs_otra_forma_violencia_sexual","vs_no_sabe_no_contesta","ofv_sentimiento_amenaza","ofv_amenaza_explicita","ofv_violencia_fisica","ofv_intento_ahorcar","ofv_intento_quemar","ofv_intento_ahogar","ofv_amenaza_muerte","ofv_uso_sustancias_psicoactivas","ofv_intento_privacion_libertad","ofv_privacion_libertad","ofv_uso_arma_blanca","ofv_uso_arma_fuego","ofv_enganio_seduccion","ofv_intento_matar","ofv_uso_animal_victimizar","ofv_grooming","ofv_otra_forma_violencia","ofv_no_sabe_no_contesta"
"79809","2024-02-23 07:20:49","16","SI","Paraguaya","Femenino","NO","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79814","2024-02-23 07:46:43","29","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI"
"79835","2024-02-26 03:50:45","70","NO","Argentina","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79838","2024-02-26 06:31:08","38","NO","Argentina","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79839","2024-02-26 10:09:27","11","NO","Argentina","Femenino","NO","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79839","2024-02-26 10:09:27","13","NO","Argentina","Femenino","NS/NC","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79839","2024-02-26 10:09:27","18","NO","Argentina","Femenino","NS/NC","Otro familiar","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79839","2024-02-26 10:09:27","28","NO","Argentina","Femenino","NO","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79839","2024-02-26 10:09:27","8","NO","Argentina","Femenino","NS/NC","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79840","2024-02-27 12:03:59","15","SI","Argentina","Femenino","NO","Padrastro","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79840","2024-02-27 12:03:59","47","SI","Argentina","Femenino","NO","Pareja","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79843","2024-02-27 03:50:00","28","NO","Argentina","Femenino","NO","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79848","2024-02-28 02:18:20","31","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","SI","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO"
"79849","2024-02-28 12:54:58","15","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79854","2024-02-28 04:22:54","21","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79850","2024-02-28 05:31:54","11","SI","Argentina","Femenino","NO","Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79854","2024-02-29 02:33:24","21","NO","Argentina","Femenino","SI","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79879","2024-03-02 01:32:00","32","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79880","2024-03-02 02:32:10","34","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79881","2024-03-02 08:01:45","33","SI","Argentina","Femenino","NO","Pareja","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79883","2024-03-02 02:21:09","26","NO","Argentina","Femenino","NO","Desconocido","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79882","2024-03-02 04:59:06","19","NO","Otra","Femenino","NO","Ex pareja ","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79885","2024-03-03 09:17:18","16","SI","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79887","2024-03-03 06:51:38","26","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO"
"79888","2024-03-03 06:56:47","25","NO","Peruana","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79886","2024-03-04 11:51:39","24","NO","Otra","Femenino","NO","Desconocido","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO"
"79902","2024-03-04 08:11:05","6","NO","Argentina","Femenino","NO","Padre","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79904","2024-03-04 11:45:37","39","SI","Argentina","Femenino","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79906","2024-03-05 02:18:52","13","SI","Argentina","Femenino","NO","Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79910","2024-03-05 06:44:44","19","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79907","2024-03-05 07:31:04","16","SI","Argentina","Femenino","NS/NC","Otro familiar","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79913","2024-03-06 12:25:59","17","SI","Argentina","Femenino","NO","Hermano","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79916","2024-03-06 01:02:44","8","SI","Argentina","Femenino","NO","Madre| Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79925","2024-03-06 05:43:19","16","NO","Argentina","Femenino","NO","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79918","2024-03-07 12:15:52","11","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79934","2024-03-07 03:19:32","35","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79936","2024-03-07 03:19:58","32","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79935","2024-03-07 03:35:03","15","NO","Otra","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79939","2024-03-07 05:47:05","18","NO","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79942","2024-03-07 07:36:50","11","SI","Argentina","Femenino","NO","Otro familiar| Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79942","2024-03-08 12:24:43","11","SI","Argentina","Femenino","NS/NC","Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79944","2024-03-08 02:47:56","8","SI","Argentina","Femenino","NO","Otro familiar","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79952","2024-03-09 05:35:39","2","SI","Argentina","Masculino","NO","Padre","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79953","2024-03-09 12:06:44","31","NO","Argentina","Femenino","NO","Pareja","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","SI","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO"
"79954","2024-03-09 06:59:31","17","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79957","2024-03-10 12:01:43","29","NO","Paraguaya","Transgénero","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO"
"79960","2024-03-10 06:45:53","19","NO","Argentina","Femenino","NO","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79961","2024-03-11 12:13:23","20","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79961","2024-03-11 12:13:23","22","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79964","2024-03-11 05:33:49","17","NO","Paraguaya","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79974","2024-03-11 04:59:02","17","NO","Argentina","Femenino","NO","Ex pareja| Otro Familiar","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79978","2024-03-12 02:06:34","17","NO","Argentina","Femenino","NO","Tío","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79980","2024-03-12 02:42:37","25","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"79985","2024-03-13 11:09:52","12","NO","Argentina","Masculino","NO","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO"
"80000","2024-03-13 11:26:10","18","NO","Argentina","Femenino","SI","Tío","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80002","2024-03-14 03:59:59","11","SI","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"79995","2024-03-14 04:19:11","11","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80007","2024-03-14 06:15:32","23","NO","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80013","2024-03-15 01:12:34","30","NO","Argentina","Transgénero","NO","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80019","2024-03-15 04:29:20","13","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80019","2024-03-15 04:29:20","14","NO","Argentina","Femenino","NO","Desconocido","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80024","2024-03-15 07:17:38","8","SI","Argentina","Femenino","NS/NC","Otro familiar","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80025","2024-03-16 01:04:56","38","NO","Otra","Femenino","NO","Desconocido","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO"
"69003","2024-03-16 01:08:47","52","SI","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80028","2024-03-17 01:36:28","5","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80029","2024-03-17 04:17:03","26","NO","Peruana","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80032","2024-03-17 05:13:00","19","NO","Argentina","Femenino","NO","Otro familiar","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80037","2024-03-18 07:14:26","25","SI","Boliviana","Femenino","NO","Pareja","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO"
"80048","2024-03-18 07:19:28","14","SI","Argentina","Femenino","NO","Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80050","2024-03-18 07:43:40","6","NO","Argentina","Femenino","NO","Otro familiar","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO"
"80051","2024-03-19 12:24:59","29","SI","Argentina","Femenino","NO","Pareja","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80052","2024-03-19 03:38:02","13","SI","Argentina","Femenino","NO","Padrastro","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80034","2024-03-19 05:08:34","4","SI","Argentina","Femenino","NS/NC","Padre","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80054","2024-03-19 02:37:16","41","SI","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO"
"80061","2024-03-20 03:41:13","17","SI","Argentina","Femenino","SI","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80063","2024-03-20 07:18:44","2","SI","Argentina","Femenino","NO","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80065","2024-03-20 11:34:35","39","NO","Argentina","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80072","2024-03-21 02:37:29","13","NO","Argentina","Femenino","NO","Conocido no familiar (Amigo, vecino, entre otros)","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO"
"80079","2024-03-22 03:07:27","15","NO","Boliviana","Femenino","NO","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80078","2024-03-22 07:00:47","10","NO","Argentina","Femenino","NO","Padre","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI"
"80079","2024-03-23 02:55:12","15","NO","Boliviana","Femenino","NO","Desconocido","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO"
